location_id,sublocation_id,date,hourly_drybulb_temp,hourly_dew_point_temp,hourly_rel_humidity,hourly_wind_speed,hourly_wind_direction,hourly_precip
PRI,PR,3/30/2017 10:50,27,20,66,14,80,
PRI,PR,3/30/2017 11:50,27,21,70,16,70,
PRI,PR,3/30/2017 12:50,27,21,70,16,80,
PRI,PR,3/30/2017 13:50,26,20,70,16,60,
PRI,PR,3/30/2017 14:50,27,20,66,13,70,
PRI,PR,3/30/2017 15:50,27,20,66,15,50,
PRI,PR,3/30/2017 16:50,26,20,70,13,70,
PRI,PR,3/30/2017 17:50,25,19,69,13,70,
PRI,PR,3/30/2017 18:50,24,19,74,11,50,
PRI,PR,3/30/2017 19:50,24,19,74,10,70,
PRI,PR,3/30/2017 20:50,24,19,74,11,80,
PRI,PR,3/31/2017 6:50,22,18,78,7,110,
PRI,PR,3/31/2017 7:50,24,19,74,10,110,
PRI,PR,3/31/2017 8:50,26,19,65,13,110,
PRI,PR,3/31/2017 9:50,27,19,62,16,90,
PRI,PR,3/31/2017 10:50,27,19,62,15,90,
PRI,PR,3/31/2017 11:50,28,20,62,15,70,
PRI,PR,3/31/2017 12:50,28,20,62,15,90,
PRI,PR,3/31/2017 13:50,27,20,66,11,60,
PRI,PR,3/31/2017 14:50,28,20,62,11,90,
PRI,PR,3/31/2017 15:50,27,19,62,17,60,
PRI,PR,3/31/2017 16:50,27,20,66,15,90,
PRI,PR,3/31/2017 17:50,26,19,65,14,90,
PRI,PR,3/31/2017 18:50,24,19,74,9,90,
PRI,PR,3/31/2017 19:50,24,19,74,7,100,
PRI,PR,3/31/2017 20:50,24,19,74,6,110,
PRI,PR,3/31/2017 21:50,23,19,78,5,130,
PRI,PR,3/31/2017 22:50,23,19,78,5,110,
PRI,PR,3/31/2017 23:50,22,19,83,,,
PRI,PR,4/1/2017 0:50,22,19,83,5,130,
PRI,PR,4/1/2017 6:50,21,19,88,5,120,
PRI,PR,4/1/2017 7:50,23,20,83,3,130,
PRI,PR,4/1/2017 8:50,26,21,74,6,70,
PRI,PR,4/1/2017 9:50,27,21,70,3,30,
PRI,PR,4/1/2017 10:50,28,19,58,7,350,
PRI,PR,4/1/2017 11:50,28,21,66,9,30,
PRI,PR,4/1/2017 12:50,28,21,66,11,30,
PRI,PR,4/1/2017 13:50,28,23,74,9,60,
PRI,PR,4/1/2017 14:50,28,22,70,7,70,
PRI,PR,4/1/2017 15:50,28,22,70,10,50,
PRI,PR,4/1/2017 16:50,28,22,70,9,60,
PRI,PR,4/1/2017 17:50,27,22,74,9,90,
PRI,PR,4/1/2017 18:50,26,23,84,9,100,
PRI,PR,4/1/2017 19:50,24,21,83,3,150,
PRI,PR,4/1/2017 20:50,23,20,83,0,0,
PRI,PR,4/1/2017 21:50,24,22,89,3,100,
PRI,PR,4/1/2017 22:50,24,22,89,3,100,
PRI,PR,4/1/2017 23:50,23,21,89,6,120,
PRI,PR,4/2/2017 0:50,23,21,89,3,120,
PRI,PR,4/2/2017 6:50,21,19,88,0,0,
PRI,PR,4/2/2017 7:50,24,20,78,0,0,
PRI,PR,4/2/2017 8:50,27,21,70,0,0,
PRI,PR,4/2/2017 9:50,27,22,74,5,40,
PRI,PR,4/2/2017 10:50,28,22,70,8,40,
PRI,PR,4/2/2017 11:50,28,23,74,9,30,
PRI,PR,4/2/2017 12:50,28,22,70,8,30,
PRI,PR,4/2/2017 13:50,28,22,70,8,VRB,
PRI,PR,4/2/2017 14:50,28,23,74,7,20,
PRI,PR,4/2/2017 15:50,28,23,74,9,50,
PRI,PR,4/2/2017 16:50,28,22,70,13,60,
PRI,PR,4/2/2017 17:50,27,22,74,13,90,
PRI,PR,4/2/2017 18:50,26,22,79,10,100,
PRI,PR,4/2/2017 19:50,24,22,89,7,90,
PRI,PR,4/2/2017 20:50,24,22,89,5,110,
PRI,PR,4/3/2017 6:50,23,22,94,5,120,
PRI,PR,4/3/2017 7:50,26,22,79,9,100,
PRI,PR,4/3/2017 8:50,26,21,74,15,80,
PRI,PR,4/3/2017 9:50,27,21,70,16,90,
PRI,PR,4/3/2017 10:50,28,22,70,16,80,
PRI,PR,4/3/2017 11:50,28,22,70,18,80,
PRI,PR,4/3/2017 12:50,28,22,70,14,80,
PRI,PR,4/3/2017 13:50,28,22,70,14,60,
PRI,PR,4/3/2017 14:50,28,21,66,15,80,
PRI,PR,4/3/2017 15:50,28,21,66,11,100,
PRI,PR,4/3/2017 16:50,27,20,66,10,90,
PRI,PR,4/3/2017 17:50,27,19,62,5,130,
PRI,PR,4/3/2017 18:50,25,21,79,8,80,
PRI,PR,4/3/2017 19:50,25,21,79,9,90,
PRI,PR,4/3/2017 20:50,24,21,83,10,90,
PRI,PR,4/4/2017 6:50,22,19,83,7,110,
PRI,PR,4/4/2017 7:50,24,19,74,10,110,
PRI,PR,4/4/2017 8:50,27,20,66,13,100,
PRI,PR,4/4/2017 9:50,28,20,62,15,90,
PRI,PR,4/4/2017 10:50,28,21,66,16,90,
PRI,PR,4/4/2017 11:50,29,21,62,14,90,
PRI,PR,4/4/2017 12:50,28,21,66,15,90,
PRI,PR,4/4/2017 13:50,28,21,66,21,80,
PRI,PR,4/4/2017 14:50,27,20,66,17,80,
PRI,PR,4/4/2017 15:50,27,20,66,18,90,
PRI,PR,4/4/2017 16:50,26,20,70,15,90,
PRI,PR,4/4/2017 17:50,26,20,70,13,100,
PRI,PR,4/4/2017 18:50,26,20,70,11,100,
PRI,PR,4/4/2017 19:50,24,20,78,10,110,
PRI,PR,4/4/2017 20:50,23,19,78,11,120,
PRI,PR,4/4/2017 21:50,23,19,78,10,110,
PRI,PR,4/4/2017 22:50,24,19,74,8,100,
PRI,PR,4/4/2017 23:50,23,19,78,8,120,
PRI,PR,4/5/2017 0:50,22,19,83,7,120,
PRI,PR,4/5/2017 6:50,22,19,83,7,120,
PRI,PR,4/5/2017 7:50,24,19,74,9,110,
PRI,PR,4/5/2017 8:50,26,19,65,13,120,
PRI,PR,4/5/2017 9:50,28,19,58,13,100,
PRI,PR,4/5/2017 10:50,28,21,66,16,90,
PRI,PR,4/5/2017 11:50,28,21,66,15,80,
PRI,PR,4/5/2017 12:50,29,21,62,16,80,
PRI,PR,4/5/2017 13:50,28,20,62,15,90,
PRI,PR,4/5/2017 14:50,28,21,66,15,80,
PRI,PR,4/5/2017 15:50,28,21,66,15,90,
PRI,PR,4/5/2017 16:50,27,21,70,14,80,
PRI,PR,4/5/2017 17:50,26,20,70,14,90,
PRI,PR,4/5/2017 18:50,25,20,74,15,90,
PRI,PR,4/5/2017 19:50,25,21,79,15,100,
PRI,PR,4/5/2017 20:50,24,21,83,16,90,
PRI,PR,4/5/2017 21:36,25,21,79,9,100,
PRI,PR,4/5/2017 21:50,25,21,79,8,110,
PRI,PR,4/5/2017 22:50,24,20,78,8,100,
PRI,PR,4/5/2017 23:50,23,19,78,8,110,
PRI,PR,4/6/2017 0:50,23,19,78,7,110,
PRI,PR,4/6/2017 6:50,22,18,78,6,120,
PRI,PR,4/6/2017 7:50,24,19,74,9,110,
PRI,PR,4/6/2017 8:50,26,19,65,14,100,
PRI,PR,4/6/2017 9:50,28,19,58,13,100,
PRI,PR,4/6/2017 10:50,28,20,62,13,80,
PRI,PR,4/6/2017 11:50,28,21,66,17,70,
PRI,PR,4/6/2017 12:50,28,21,66,14,80,
PRI,PR,4/6/2017 13:50,28,21,66,17,80,
PRI,PR,4/6/2017 14:50,28,21,66,16,70,
PRI,PR,4/6/2017 15:50,28,22,70,15,80,
PRI,PR,4/6/2017 16:50,27,21,70,15,90,
PRI,PR,4/6/2017 17:50,26,22,79,14,70,
PRI,PR,4/6/2017 18:50,25,22,83,14,90,
PRI,PR,4/6/2017 19:50,25,22,83,13,90,
PRI,PR,4/7/2017 6:50,21,18,83,6,110,
PRI,PR,4/7/2017 7:50,24,19,74,7,120,
PRI,PR,4/7/2017 8:50,27,18,58,9,110,
PRI,PR,4/7/2017 9:50,27,17,54,5,110,
PRI,PR,4/7/2017 10:50,29,18,51,14,60,
PRI,PR,4/7/2017 11:50,28,18,55,11,70,
PRI,PR,4/7/2017 12:50,29,20,58,11,70,
PRI,PR,4/7/2017 13:50,28,21,66,11,60,
PRI,PR,4/7/2017 15:50,28,20,62,10,90,
PRI,PR,4/7/2017 16:50,27,20,66,13,80,
PRI,PR,4/7/2017 17:50,26,21,74,13,80,
PRI,PR,4/7/2017 18:50,25,21,79,10,90,
PRI,PR,4/7/2017 19:50,24,21,83,10,90,
PRI,PR,4/7/2017 20:50,24,21,83,8,90,
PRI,PR,4/7/2017 21:50,24,21,83,9,90,
PRI,PR,4/7/2017 22:50,25,22,83,13,90,
PRI,PR,4/7/2017 23:50,24,21,83,7,110,
PRI,PR,4/8/2017 0:50,23,21,89,7,110,
PRI,PR,4/8/2017 6:50,21,18,83,0,0,
PRI,PR,4/8/2017 7:50,23,18,74,0,0,
PRI,PR,4/8/2017 8:50,26,21,74,5,300,
PRI,PR,4/8/2017 9:17,27,21,70,9,310,
PRI,PR,4/8/2017 9:50,27,20,66,9,340,
PRI,PR,4/8/2017 10:50,28,20,62,7,350,
PRI,PR,4/8/2017 11:50,28,21,66,6,VRB,
PRI,PR,4/8/2017 12:50,28,21,66,7,VRB,
PRI,PR,4/8/2017 13:50,28,21,66,8,360,
PRI,PR,4/8/2017 14:50,28,20,62,7,40,
PRI,PR,4/8/2017 15:50,28,21,66,9,40,
PRI,PR,4/8/2017 16:50,27,21,70,7,30,
PRI,PR,4/8/2017 17:50,26,21,74,8,50,
PRI,PR,4/8/2017 18:50,26,21,74,8,60,
PRI,PR,4/8/2017 19:50,25,21,79,7,80,
PRI,PR,4/8/2017 20:50,24,21,83,7,80,
PRI,PR,4/8/2017 21:50,25,22,83,10,80,
PRI,PR,4/8/2017 22:50,25,22,83,11,90,
PRI,PR,4/8/2017 23:50,24,21,83,11,100,
PRI,PR,4/9/2017 0:50,24,21,83,7,100,
PRI,PR,4/9/2017 6:50,22,21,94,0,0,
PRI,PR,4/9/2017 7:50,25,19,69,0,0,
PRI,PR,4/9/2017 8:50,27,19,62,0,0,
PRI,PR,4/9/2017 9:50,28,19,58,8,50,
PRI,PR,4/9/2017 10:50,28,20,62,11,70,
PRI,PR,4/9/2017 11:50,29,22,66,13,60,
PRI,PR,4/9/2017 12:50,29,21,62,13,70,
PRI,PR,4/9/2017 13:50,27,22,74,10,50,
PRI,PR,4/9/2017 14:50,27,22,74,8,40,
PRI,PR,4/9/2017 15:50,27,22,74,11,40,
PRI,PR,4/9/2017 16:50,26,22,79,10,60,
PRI,PR,4/9/2017 17:50,26,21,74,10,80,
PRI,PR,4/9/2017 18:50,25,22,83,8,90,
PRI,PR,4/9/2017 19:50,24,21,83,5,140,
PRI,PR,4/9/2017 20:50,23,20,83,3,110,
PRI,PR,4/9/2017 21:50,23,19,78,3,90,
PRI,PR,4/9/2017 22:50,23,21,89,9,30,
PRI,PR,4/9/2017 23:50,23,21,89,8,40,
PRI,PR,4/10/2017 0:07,22,21,94,7,50,
PRI,PR,4/10/2017 0:50,22,21,94,5,40,
PRI,PR,4/10/2017 6:50,22,21,94,5,120,
PRI,PR,4/10/2017 7:50,24,22,89,7,110,
PRI,PR,4/10/2017 8:50,27,22,74,10,110,
PRI,PR,4/10/2017 9:50,28,22,70,11,90,
PRI,PR,4/10/2017 10:50,28,22,70,11,70,
PRI,PR,4/10/2017 11:50,28,22,70,16,60,
PRI,PR,4/10/2017 12:50,28,22,70,14,50,
PRI,PR,4/10/2017 13:50,28,22,70,14,80,
PRI,PR,4/10/2017 14:50,27,22,74,13,40,
PRI,PR,4/10/2017 15:50,28,21,66,13,30,
PRI,PR,4/10/2017 16:50,26,21,74,11,30,
PRI,PR,4/10/2017 17:50,26,21,74,8,40,
PRI,PR,4/10/2017 18:50,23,21,89,7,110,
PRI,PR,4/10/2017 19:50,23,21,89,5,130,
PRI,PR,4/10/2017 20:50,23,21,89,14,100,
PRI,PR,4/11/2017 6:50,22,21,94,0,0,
PRI,PR,4/11/2017 7:50,24,22,89,0,0,
PRI,PR,4/11/2017 8:50,24,22,89,0,0,
PRI,PR,4/11/2017 9:50,26,22,79,5,240,
PRI,PR,4/11/2017 10:50,26,22,79,6,300,
PRI,PR,4/11/2017 11:50,27,22,74,6,310,
PRI,PR,4/11/2017 12:50,28,22,70,7,310,
PRI,PR,4/11/2017 13:50,28,22,70,11,320,
PRI,PR,4/11/2017 14:50,28,22,70,11,310,
PRI,PR,4/11/2017 15:50,27,21,70,8,330,
PRI,PR,4/11/2017 16:50,27,21,70,6,330,
PRI,PR,4/11/2017 17:50,22,21,94,8,230,
PRI,PR,4/11/2017 18:50,22,21,94,3,180,
PRI,PR,4/11/2017 20:50,21,21,100,0,0,
PRI,PR,4/11/2017 21:50,21,21,100,3,200,
PRI,PR,4/11/2017 22:50,21,21,100,3,200,
PRI,PR,4/11/2017 23:50,21,21,100,0,0,
PRI,PR,4/12/2017 0:50,21,21,100,5,160,
PRI,PR,4/12/2017 6:50,21,19,88,0,0,
PRI,PR,4/12/2017 7:50,24,20,78,0,0,
PRI,PR,4/12/2017 8:50,26,19,65,0,0,
PRI,PR,4/12/2017 9:50,28,19,58,5,270,
PRI,PR,4/12/2017 10:50,28,21,66,10,320,
PRI,PR,4/12/2017 11:50,29,21,62,9,290,
PRI,PR,4/12/2017 12:50,27,21,70,8,300,
PRI,PR,4/12/2017 13:50,27,21,70,8,300,
PRI,PR,4/12/2017 14:50,28,21,66,8,300,
PRI,PR,4/12/2017 15:50,23,19,78,3,200,
PRI,PR,4/12/2017 16:50,24,21,83,3,160,
PRI,PR,4/12/2017 17:50,23,21,89,5,150,
PRI,PR,4/12/2017 18:50,23,21,89,3,140,
PRI,PR,4/12/2017 19:50,23,21,89,0,0,
PRI,PR,4/12/2017 20:50,24,22,89,8,50,
PRI,PR,4/12/2017 21:32,23,22,94,10,90,
PRI,PR,4/12/2017 21:50,23,22,94,6,140,
PRI,PR,4/12/2017 22:07,22,21,94,6,140,
PRI,PR,4/12/2017 22:50,22,21,94,0,0,
PRI,PR,4/12/2017 23:15,22,21,94,6,130,
PRI,PR,4/12/2017 23:50,22,21,94,3,60,
PRI,PR,4/12/2017 23:59,,,,,,
PRI,PR,4/13/2017 0:10,22,21,94,3,40,
PRI,PR,4/13/2017 0:50,22,21,94,6,340,
PRI,PR,4/13/2017 6:50,22,21,94,0,0,
PRI,PR,4/13/2017 7:50,23,21,89,8,40,
PRI,PR,4/13/2017 8:50,24,21,83,7,70,
PRI,PR,4/13/2017 9:50,26,21,74,8,40,
PRI,PR,4/13/2017 10:50,27,21,70,9,50,
PRI,PR,4/13/2017 11:50,27,21,70,10,40,
PRI,PR,4/13/2017 12:50,27,20,66,11,VRB,
PRI,PR,4/13/2017 13:50,27,20,66,13,VRB,
PRI,PR,4/13/2017 14:50,28,19,58,9,30,
PRI,PR,4/13/2017 15:50,27,19,62,10,30,
PRI,PR,4/13/2017 16:50,26,19,65,10,10,
PRI,PR,4/13/2017 17:50,26,18,61,8,30,
PRI,PR,4/13/2017 18:50,25,18,65,7,30,
PRI,PR,4/13/2017 19:50,25,18,65,5,50,
PRI,PR,4/13/2017 20:50,25,18,65,8,60,
PRI,PR,4/13/2017 23:59,,,,,,
PRI,PR,4/14/2017 6:50,21,19,88,3,140,
PRI,PR,4/14/2017 7:50,25,20,74,5,100,
PRI,PR,4/14/2017 8:50,26,21,74,6,70,
PRI,PR,4/14/2017 9:50,27,20,66,6,70,
PRI,PR,4/14/2017 10:50,27,20,66,8,40,
PRI,PR,4/14/2017 11:50,27,21,70,8,60,
PRI,PR,4/14/2017 12:50,27,20,66,9,40,
PRI,PR,4/14/2017 13:50,27,19,62,8,20,
PRI,PR,4/14/2017 14:50,28,19,58,8,350,
PRI,PR,4/14/2017 15:50,27,19,62,8,30,
PRI,PR,4/14/2017 16:50,27,19,62,3,30,
PRI,PR,4/14/2017 17:50,26,19,65,6,30,
PRI,PR,4/14/2017 18:50,24,19,74,6,70,
PRI,PR,4/14/2017 19:50,24,19,74,6,60,
PRI,PR,4/14/2017 20:50,24,19,74,3,90,
PRI,PR,4/14/2017 21:50,24,19,74,0,0,
PRI,PR,4/14/2017 22:50,24,19,74,0,0,
PRI,PR,4/14/2017 23:50,23,19,78,0,0,
PRI,PR,4/15/2017 0:50,23,19,78,0,0,
PRI,PR,4/15/2017 6:50,22,19,83,0,0,
PRI,PR,4/15/2017 7:50,24,21,83,0,0,
PRI,PR,4/15/2017 8:50,26,21,74,6,360,
PRI,PR,4/15/2017 9:50,27,21,70,7,30,
PRI,PR,4/15/2017 10:50,27,21,70,8,40,
PRI,PR,4/15/2017 11:50,28,21,66,6,40,
PRI,PR,4/15/2017 12:50,28,21,66,11,30,
PRI,PR,4/15/2017 13:50,28,21,66,10,50,
PRI,PR,4/15/2017 14:50,28,21,66,11,30,
PRI,PR,4/15/2017 15:50,28,21,66,9,VRB,
PRI,PR,4/15/2017 16:50,27,21,70,10,40,
PRI,PR,4/15/2017 17:50,27,21,70,10,30,
PRI,PR,4/15/2017 18:50,25,21,79,8,50,
PRI,PR,4/15/2017 19:50,25,21,79,7,50,
PRI,PR,4/15/2017 23:50,22,20,88,3,120,
PRI,PR,4/16/2017 0:50,22,20,88,0,0,
PRI,PR,4/16/2017 2:21,22,20,88,3,150,
PRI,PR,4/16/2017 2:50,22,20,88,5,140,
PRI,PR,4/16/2017 3:50,22,20,88,5,120,
PRI,PR,4/16/2017 6:50,22,20,88,5,120,
PRI,PR,4/16/2017 7:50,24,21,83,6,110,
PRI,PR,4/16/2017 8:50,26,21,74,9,110,
PRI,PR,4/16/2017 9:50,27,21,70,11,90,
PRI,PR,4/16/2017 10:50,28,21,66,10,110,
PRI,PR,4/16/2017 11:50,28,21,66,11,80,
PRI,PR,4/16/2017 12:50,29,21,62,14,60,
PRI,PR,4/16/2017 13:50,28,21,66,14,80,
PRI,PR,4/16/2017 14:50,28,22,70,17,60,
PRI,PR,4/16/2017 15:50,27,21,70,14,90,
PRI,PR,4/16/2017 16:50,27,21,70,15,80,
PRI,PR,4/16/2017 17:50,26,21,74,14,90,
PRI,PR,4/16/2017 18:50,26,21,74,13,100,
PRI,PR,4/16/2017 19:50,26,21,74,14,90,
PRI,PR,4/16/2017 20:50,24,22,89,8,130,
PRI,PR,4/17/2017 6:50,23,21,89,7,100,
PRI,PR,4/17/2017 7:50,24,22,89,9,100,
PRI,PR,4/17/2017 8:50,25,22,83,18,90,
PRI,PR,4/17/2017 9:50,25,22,83,20,90,
PRI,PR,4/17/2017 10:50,26,22,79,20,90,
PRI,PR,4/17/2017 11:50,27,22,74,21,90,
PRI,PR,4/17/2017 12:50,28,22,70,21,90,
PRI,PR,4/17/2017 13:50,28,21,66,23,100,
PRI,PR,4/17/2017 14:50,27,22,74,21,90,
PRI,PR,4/17/2017 15:50,24,23,94,11,100,
PRI,PR,4/17/2017 16:50,23,22,94,13,110,
PRI,PR,4/17/2017 17:50,22,22,100,14,90,
PRI,PR,4/17/2017 18:50,22,21,94,9,110,
PRI,PR,4/17/2017 19:50,22,21,94,14,100,
PRI,PR,4/17/2017 20:50,22,21,94,14,100,
PRI,PR,4/18/2017 6:50,23,19,78,10,100,
PRI,PR,4/18/2017 7:50,24,20,78,14,110,
PRI,PR,4/18/2017 8:50,26,21,74,15,100,
PRI,PR,4/18/2017 9:50,26,21,74,22,90,
PRI,PR,4/18/2017 10:50,26,21,74,22,90,
PRI,PR,4/18/2017 11:50,26,21,74,16,100,
PRI,PR,4/18/2017 12:50,27,20,66,22,90,
PRI,PR,4/18/2017 13:50,27,21,70,23,90,
PRI,PR,4/18/2017 14:50,27,20,66,17,110,
PRI,PR,4/18/2017 15:50,26,19,65,21,90,
PRI,PR,4/18/2017 16:50,26,19,65,16,100,
PRI,PR,4/18/2017 17:50,26,19,65,17,90,
PRI,PR,4/18/2017 18:50,24,19,74,14,100,
PRI,PR,4/18/2017 19:50,24,19,74,17,90,
PRI,PR,4/18/2017 20:50,24,19,74,11,110,
PRI,PR,4/18/2017 21:50,24,19,74,10,100,
PRI,PR,4/18/2017 22:50,23,19,78,11,110,
PRI,PR,4/18/2017 23:50,23,19,78,10,110,
PRI,PR,4/19/2017 0:50,23,19,78,9,110,
PRI,PR,4/19/2017 6:50,22,18,78,10,110,
PRI,PR,4/19/2017 7:50,24,19,74,10,110,
PRI,PR,4/19/2017 8:50,26,19,65,16,100,
PRI,PR,4/19/2017 9:50,27,20,66,21,100,
PRI,PR,4/19/2017 10:50,27,20,66,22,80,
PRI,PR,4/19/2017 11:50,27,20,66,22,70,
PRI,PR,4/19/2017 12:50,27,20,66,17,90,
PRI,PR,4/19/2017 13:50,27,19,62,17,90,
PRI,PR,4/19/2017 14:50,27,19,62,22,90,
PRI,PR,4/19/2017 15:50,27,19,62,18,100,
PRI,PR,4/19/2017 16:50,27,19,62,20,100,
PRI,PR,4/19/2017 17:50,26,19,65,34,90,
PRI,PR,4/19/2017 18:50,24,18,69,31,90,
PRI,PR,4/19/2017 19:50,24,19,74,16,90,
PRI,PR,4/19/2017 20:50,24,18,69,9,100,
PRI,PR,4/19/2017 21:50,23,18,74,6,110,
PRI,PR,4/19/2017 22:50,23,18,74,6,120,
PRI,PR,4/19/2017 23:50,22,18,78,6,110,
PRI,PR,4/20/2017 0:50,22,18,78,5,110,
PRI,PR,4/20/2017 6:50,21,18,83,0,0,
PRI,PR,4/20/2017 7:50,23,19,78,0,0,
PRI,PR,4/20/2017 8:50,25,19,69,7,100,
PRI,PR,4/20/2017 9:50,26,19,65,9,VRB,
PRI,PR,4/20/2017 10:50,28,20,62,14,VRB,
PRI,PR,4/20/2017 11:50,27,20,66,16,90,
PRI,PR,4/20/2017 12:50,27,21,70,14,90,
PRI,PR,4/20/2017 13:50,27,20,66,16,90,
PRI,PR,4/20/2017 14:50,27,19,62,15,90,
PRI,PR,4/20/2017 15:50,27,19,62,16,90,
PRI,PR,4/20/2017 16:50,26,19,65,15,80,
PRI,PR,4/20/2017 17:50,26,19,65,16,80,
PRI,PR,4/20/2017 18:50,24,19,74,11,90,
PRI,PR,4/20/2017 19:50,24,19,74,14,90,
PRI,PR,4/20/2017 20:50,24,19,74,9,90,
PRI,PR,4/21/2017 6:50,21,18,83,5,120,
PRI,PR,4/21/2017 7:50,24,19,74,7,110,
PRI,PR,4/21/2017 8:50,26,19,65,13,100,
PRI,PR,4/21/2017 9:50,27,19,62,17,90,
PRI,PR,4/21/2017 10:50,27,19,62,17,90,
PRI,PR,4/21/2017 11:50,28,19,58,17,80,
PRI,PR,4/21/2017 12:50,28,20,62,20,90,
PRI,PR,4/21/2017 13:50,28,20,62,15,100,
PRI,PR,4/21/2017 14:50,27,20,66,25,90,
PRI,PR,4/21/2017 15:50,27,19,62,14,100,
PRI,PR,4/21/2017 16:50,27,19,62,17,100,
PRI,PR,4/21/2017 17:50,26,19,65,16,100,
PRI,PR,4/21/2017 18:50,25,19,69,11,110,
PRI,PR,4/21/2017 19:50,24,19,74,6,110,
PRI,PR,4/21/2017 20:50,24,19,74,8,100,
PRI,PR,4/21/2017 21:50,23,19,78,8,100,
PRI,PR,4/21/2017 22:50,23,19,78,8,110,
PRI,PR,4/21/2017 23:50,23,19,78,8,110,
PRI,PR,4/22/2017 0:50,23,19,78,7,110,
PRI,PR,4/22/2017 6:50,22,18,78,8,120,
PRI,PR,4/22/2017 7:50,24,18,69,14,110,
PRI,PR,4/22/2017 8:50,26,18,61,15,100,
PRI,PR,4/22/2017 9:50,27,19,62,18,100,
PRI,PR,4/22/2017 10:50,28,19,58,17,90,
PRI,PR,4/22/2017 11:50,28,19,58,18,80,
PRI,PR,4/22/2017 12:50,28,19,58,17,90,
PRI,PR,4/22/2017 13:50,28,19,58,34,90,
PRI,PR,4/22/2017 14:50,28,20,62,34,90,
PRI,PR,4/22/2017 15:50,27,19,62,17,100,
PRI,PR,4/22/2017 16:50,26,19,65,17,90,
PRI,PR,4/22/2017 17:50,26,19,65,15,90,
PRI,PR,4/22/2017 18:50,25,19,69,11,100,
PRI,PR,4/22/2017 19:50,25,19,69,14,100,
PRI,PR,4/22/2017 20:50,24,20,78,10,110,
PRI,PR,4/22/2017 21:50,24,19,74,10,110,
PRI,PR,4/22/2017 22:50,24,19,74,8,110,
PRI,PR,4/22/2017 23:50,23,19,78,9,120,
PRI,PR,4/23/2017 0:50,23,19,78,9,100,
PRI,PR,4/23/2017 6:50,22,17,73,6,100,
PRI,PR,4/23/2017 7:50,23,18,74,7,90,
PRI,PR,4/23/2017 8:50,26,18,61,7,110,
PRI,PR,4/23/2017 9:50,28,17,51,6,120,
PRI,PR,4/23/2017 10:50,28,21,66,10,80,
PRI,PR,4/23/2017 11:50,28,21,66,15,70,
PRI,PR,4/23/2017 12:50,28,21,66,17,70,
PRI,PR,4/23/2017 13:50,27,21,70,10,90,
PRI,PR,4/23/2017 14:50,27,21,70,18,80,
PRI,PR,4/23/2017 15:50,28,22,70,11,100,
PRI,PR,4/23/2017 16:50,24,23,94,6,100,
PRI,PR,4/23/2017 17:50,26,23,84,0,0,
PRI,PR,4/23/2017 18:50,25,23,89,0,0,
PRI,PR,4/23/2017 19:50,25,22,83,8,100,
PRI,PR,4/23/2017 20:50,24,22,89,5,110,
PRI,PR,4/23/2017 21:50,24,22,89,7,110,
PRI,PR,4/23/2017 22:50,24,22,89,8,110,
PRI,PR,4/23/2017 23:50,23,22,94,9,110,
PRI,PR,4/24/2017 0:50,23,22,94,5,110,
PRI,PR,4/24/2017 1:50,23,21,89,3,110,
PRI,PR,4/24/2017 2:50,23,22,94,7,100,
PRI,PR,4/24/2017 6:50,24,22,89,3,120,
PRI,PR,4/24/2017 7:50,26,22,79,6,100,
PRI,PR,4/24/2017 8:50,27,22,74,0,0,
PRI,PR,4/24/2017 9:50,27,23,79,9,70,
PRI,PR,4/24/2017 10:50,28,23,74,8,60,
PRI,PR,4/24/2017 11:50,29,23,70,13,40,
PRI,PR,4/24/2017 12:50,28,24,79,9,80,
PRI,PR,4/24/2017 13:50,23,,,0,0,
PRI,PR,4/24/2017 14:50,27,24,84,6,70,
PRI,PR,4/24/2017 15:50,27,24,84,0,0,
PRI,PR,4/24/2017 16:50,27,23,79,5,350,
PRI,PR,4/24/2017 17:50,27,23,79,0,0,
PRI,PR,4/24/2017 18:50,26,24,89,0,0,
PRI,PR,4/24/2017 19:50,26,24,89,0,0,
PRI,PR,4/24/2017 20:50,26,24,89,0,0,
PRI,PR,4/25/2017 6:50,22,20,88,0,0,
PRI,PR,4/25/2017 7:50,26,22,79,0,0,
PRI,PR,4/25/2017 8:50,28,22,70,3,100,
PRI,PR,4/25/2017 9:50,29,23,70,3,270,
PRI,PR,4/25/2017 10:50,29,23,70,5,320,
PRI,PR,4/25/2017 11:50,29,23,70,7,350,
PRI,PR,4/25/2017 14:50,28,23,74,13,20,
PRI,PR,4/25/2017 15:50,28,24,79,9,80,
PRI,PR,4/25/2017 16:50,27,23,79,9,90,
PRI,PR,4/25/2017 17:50,27,24,84,3,130,
PRI,PR,4/25/2017 18:50,27,23,79,5,90,
PRI,PR,4/25/2017 19:50,26,24,89,5,80,
PRI,PR,4/25/2017 20:50,26,24,89,0,0,
PRI,PR,4/25/2017 21:50,25,24,94,0,0,
PRI,PR,4/25/2017 22:50,25,24,94,0,0,
PRI,PR,4/25/2017 23:50,26,24,89,0,0,
PRI,PR,4/26/2017 0:50,25,23,89,0,0,
PRI,PR,4/26/2017 1:50,24,23,94,0,0,
PRI,PR,4/26/2017 2:50,24,23,94,6,60,
PRI,PR,4/26/2017 2:56,24,23,94,11,90,
PRI,PR,4/26/2017 3:02,24,23,94,10,70,
PRI,PR,4/26/2017 3:26,23,22,94,3,170,
